,GEOID,race_prop,race_nonw,tenu_p-rent,tenu_rent,tenu_tot
516,410030108001,0.1849624060150376,123,0.6330935251798561,176,278
517,410030108002,0.07853881278538813,86,0.34271099744245526,134,391
518,410030106004,0.27852193995381064,603,1.0,59,59
519,410030106003,0.3804247460757156,412,0.9502982107355865,478,503
520,410030106001,0.13293502613890965,178,0.7144592952612394,588,823
521,410470104005,0.28698752228163993,322,0.41139240506329117,130,316
522,410259602001,0.034854771784232366,42,0.25675675675675674,114,444
523,410259601004,0.1153250773993808,149,0.3190546528803545,216,677
524,410259601003,0.08333333333333333,105,0.16973415132924335,83,489
525,410259601005,0.024253731343283583,13,0.2655172413793103,77,290
526,410670314022,0.28996763754045307,448,1.0,627,627
527,410390019043,0.2113289760348584,194,0.0,0,493
528,410390029031,0.16793893129770993,220,0.37383177570093457,200,535
529,410390023012,0.2743961352657005,284,0.26218097447795824,113,431
530,410390045013,0.14777878513145964,163,0.8200757575757576,433,528
531,410390045011,0.12935323383084577,104,0.7494824016563147,362,483
532,410510003014,0.3114754098360656,304,0.8771929824561403,450,513
533,410510099041,0.1098062243100411,187,0.4973730297723292,284,571
534,410510099043,0.19460500963391136,202,0.21558441558441557,83,385
535,410510106002,0.11663479923518165,183,0.7725118483412322,978,1266
536,410510106003,0.36353944562899787,341,1.0,329,329
537,410510023031,0.15439093484419264,109,0.8274231678486997,350,423
538,410510022031,0.2526487367563162,310,0.7433628318584071,420,565
539,410510022032,0.1751269035532995,207,0.483739837398374,238,492
540,410510022034,0.23515439429928742,198,0.6877729257641921,315,458
541,410510065013,0.037922987164527425,65,0.084375,54,640
542,410710307023,0.1285862426546837,372,0.2719298245614035,310,1140
543,410710308013,0.04131824889326119,84,0.551490514905149,407,738
544,410390035004,0.04660452729693742,70,0.07414829659318638,37,499
545,410390024041,0.12655086848635236,255,0.27805486284289277,223,802
546,410390028001,0.217057761732852,481,0.6677852348993288,597,894
547,410390016002,0.0858085808580858,104,0.2217573221757322,106,478
548,410390016003,0.04725897920604915,50,0.1411192214111922,58,411
549,410390016001,0.0,0,0.12280701754385964,28,228
550,410390016004,0.023554603854389723,22,0.09186351706036745,35,381
551,410390021011,0.11525129982668977,133,0.2422360248447205,117,483
552,410510099033,0.22780269058295965,508,0.17300131061598953,132,763
553,410670302002,0.02009273570324575,26,0.05860113421550094,31,529
554,410670302003,0.14688759516345723,328,0.47288503253796094,436,922
555,410670308014,0.13845258871436883,238,0.8784530386740331,636,724
556,410670308013,0.24468636599274235,472,0.5910290237467019,448,758
557,410670316112,0.6738697753767415,2370,0.6028708133971292,756,1254
558,410670316113,0.33122629582806573,524,0.47202797202797203,270,572
559,410510017016,0.1130298273155416,144,0.33692722371967654,125,371
560,410099707001,0.1146288209606987,105,0.34986945169712796,134,383
561,410099707004,0.16462585034013605,242,0.4102141680395387,249,607
562,410099707003,0.08591408591408592,86,0.40852130325814534,163,399
563,410099710001,0.04173913043478261,72,0.579454253611557,361,623
564,410099710002,0.04004512126339538,71,0.0993103448275862,72,725
565,410099710003,0.060026385224274406,91,0.12343470483005367,69,559
566,410099705003,0.11284403669724771,123,0.0,0,380
567,410099705004,0.05112781954887218,34,0.27607361963190186,90,326
568,410099705001,0.07885615251299827,273,0.18324607329842932,245,1337
569,410099705002,0.0718771807397069,103,0.12149532710280374,65,535
570,410099711002,0.04041204437400951,51,0.13829787234042554,65,470
571,410099711003,0.014273719563392108,17,0.10714285714285714,54,504
572,410099711001,0.0053705692803437165,5,0.0947075208913649,34,359
573,410099706001,0.0,0,0.05532503457814661,40,723
574,410099706003,0.08584905660377358,91,0.0,0,397
575,410099709002,0.03876739562624255,39,0.44254278728606355,181,409
576,410099709001,0.16666666666666666,175,0.14352941176470588,61,425
577,410139504001,0.052080462937448335,189,0.1362776025236593,216,1585
578,410139504002,0.0,0,0.21212121212121213,49,231
579,410390053002,0.06972789115646258,123,0.15598885793871867,112,718
580,410390053001,0.1815680880330124,132,0.31329113924050633,99,316
581,410390011013,0.047768206734534066,122,0.11864406779661017,119,1003
582,410390011011,0.09947027663331372,169,0.07784431137724551,52,668
583,410390011023,0.05776444111027757,77,0.2,100,500
584,410390011021,0.010256410256410256,10,0.03374233128834356,11,326
585,410390014002,0.06438213914849429,62,0.3,102,340
586,410333608002,0.04067796610169491,36,0.07608695652173914,35,460
587,410333608003,0.056049213943950786,164,0.24236983842010773,270,1114
588,410333605002,0.0,0,0.44385026737967914,166,374
589,410333605004,0.08121277747698971,150,0.5740223463687151,411,716
590,410333615001,0.0725604670558799,174,0.19496268656716417,209,1072
591,410359702001,0.08115942028985507,84,0.1765873015873016,89,504
592,410359702002,0.0705765407554672,71,0.02575107296137339,12,466
593,410359702004,0.4308712121212121,455,0.19736842105263158,90,456
594,410470105021,0.15872459705676245,453,0.35046335299073295,416,1187
595,410470105023,0.04933586337760911,26,0.42592592592592593,92,216
596,410470017023,0.33170533170533173,815,0.6354009077155824,420,661
597,410470017021,0.23085106382978723,434,0.2489451476793249,118,474
598,410470006003,0.13190954773869346,210,0.5042134831460674,359,712
599,410470006001,0.11642743221690591,146,0.3317307692307692,207,624
600,410470016044,0.3574828133262824,676,0.1932245922208281,154,797
601,410470017011,0.10429447852760736,187,0.9640804597701149,671,696
602,410470017013,0.10658016682113068,230,0.5761006289308176,458,795
603,410470017032,0.3101138647019424,463,0.1200750469043152,64,533
604,410470017033,0.2521531100478469,527,0.22304832713754646,120,538
605,410470024001,0.027777777777777776,41,0.10369068541300527,59,569
606,410470103044,0.19510204081632654,239,0.4332129963898917,120,277
607,410470103042,0.5243865495304453,1731,0.19820971867007672,155,782
608,410470103043,0.2012847965738758,188,0.5212355212355212,135,259
609,410670328001,0.0008025682182985554,1,0.22453703703703703,97,432
610,410670308032,0.0,0,0.2916666666666667,168,576
611,410670308033,0.1668765743073048,265,0.05731523378582202,38,663
612,410670308031,0.20436817472698907,393,0.7736289381563594,663,857
613,410670303002,0.040992448759439054,38,0.2383177570093458,102,428
614,410670303004,0.10267229254571027,146,0.3094405594405594,177,572
615,410670303001,0.12673130193905818,183,0.30357142857142855,170,560
616,410670303003,0.06407035175879397,51,0.21122112211221122,64,303
617,410670310035,0.17347509792949076,310,0.32577903682719545,230,706
618,410670310034,0.17073170731707318,483,0.24223034734917734,265,1094
619,410670310031,0.30685675492192804,452,0.6243654822335025,369,591
620,410499701002,0.07885304659498207,154,0.16695957820738136,95,569
621,410499701003,0.030826140567200986,25,0.4807121661721068,162,337
622,410499701005,0.05889967637540453,91,0.13859649122807016,79,570
623,410079512001,0.0364963503649635,25,0.11764705882352941,36,306
624,410470105012,0.10707456978967496,112,0.16722408026755853,50,299
625,410470004001,0.2945619335347432,780,0.6691449814126395,540,807
626,410470004002,0.12270582066072365,234,0.788135593220339,465,590
627,410470010002,0.29595902105862265,520,0.8317307692307693,519,624
628,410470010003,0.2591549295774648,460,0.4040561622464899,259,641
629,410390017001,0.23313253012048193,387,0.3281907433380084,234,713
630,410390017003,0.027914614121510674,34,0.0945945945945946,42,444
631,410390017004,0.019616204690831557,46,0.09259259259259259,60,648
632,410390024011,0.09032943676939426,85,0.10122699386503067,33,326
633,410390029021,0.26014319809069214,654,0.6518254674977738,732,1123
634,410390030002,0.12605790645879733,283,0.5054054054054054,561,1110
635,410670310033,0.11486486486486487,68,0.22348484848484848,59,264
636,410670310062,0.11633986928104575,89,0.30140845070422534,107,355
637,410670310061,0.26381284221005474,530,0.6217564870259481,623,1002
638,410670310064,0.1047942299533305,247,0.7881679389312977,826,1048
639,410670317062,0.4865079365079365,613,0.5248756218905473,211,402
640,410670317063,0.22606191504679626,314,0.2929936305732484,138,471
641,410670316101,0.24390243902439024,230,0.0764525993883792,25,327
642,410670316104,0.4030126037503843,1311,0.2754385964912281,314,1140
643,410670316103,0.24436090225563908,195,0.5443037974683544,129,237
644,410670320013,0.11490683229813664,111,0.09018567639257294,34,377
645,410079512003,0.10716925351071692,145,0.1965065502183406,90,458
646,410079513001,0.038039974210186976,59,0.13949579831932774,83,595
647,410079505001,0.07114933541829555,91,0.34980237154150196,177,506
648,410079502002,0.06934306569343066,38,0.760752688172043,283,372
649,410079502001,0.12150279776179057,152,0.28647686832740216,161,562
650,410079502003,0.08773424190800681,103,0.4141048824593128,229,553
651,410079503001,0.044753086419753084,29,0.4577259475218659,157,343
652,410079503004,0.018571428571428572,13,0.2743682310469314,76,277
653,410079506001,0.06889204545454546,97,0.2567287784679089,124,483
654,410079506003,0.05714285714285714,30,0.3058252427184466,63,206
655,410079509001,0.09807692307692308,102,0.47619047619047616,180,378
656,410079509002,0.0,0,0.4758454106280193,197,414
657,410079509003,0.0036496350364963502,3,0.5401459854014599,222,411
658,410079509004,0.0,0,0.7488151658767772,158,211
659,410510005022,0.17616580310880828,102,0.2693726937269373,73,271
660,410510005025,0.18828125,241,0.4507042253521127,224,497
661,410510005021,0.3841991341991342,355,0.4444444444444444,160,360
662,410510008023,0.13047068538398018,158,0.482078853046595,269,558
663,410510008024,0.1316062176165803,254,0.7628458498023716,579,759
664,410510008022,0.383025027203482,352,0.4972067039106145,178,358
665,410510010004,0.13454198473282442,141,0.6585956416464891,272,413
666,410510010003,0.1453183520599251,194,0.6648936170212766,375,564
667,410510010002,0.12244897959183673,180,0.36065573770491804,220,610
668,410510011011,0.28628230616302186,288,1.0,675,675
669,410510012012,0.07309184993531695,113,0.7840440165061898,570,727
670,410510012014,0.09762651141961487,218,0.9458740017746229,1066,1127
671,410050230012,0.034055727554179564,33,0.07289293849658314,32,439
672,410050234031,0.11095022624434389,613,0.3059177532597793,610,1994
673,410050234043,0.12003872216844143,124,0.24568965517241378,114,464
674,410050234044,0.04969879518072289,66,0.2782258064516129,138,496
675,410050234041,0.03292181069958848,56,0.1969178082191781,115,584
676,410050234042,0.08548387096774193,212,0.20378151260504201,194,952
677,410050239022,0.061946902654867256,133,0.28166351606805295,149,529
678,410290004051,0.15509376583882412,306,0.5347222222222222,385,720
679,410290010014,0.01968503937007874,25,0.25034965034965034,179,715
680,410670321033,0.0946324090562198,372,0.15278838808250572,200,1309
681,410670304013,0.2346368715083799,378,0.4691729323308271,312,665
682,410670304023,0.21484759095378564,437,0.48868175765645805,367,751
683,410470010001,0.2494646680942184,233,0.6446991404011462,225,349
684,410470103031,0.33236363636363636,914,0.19195046439628483,124,646
685,410470103032,0.14369973190348526,268,0.2933104631217839,171,583
686,410050211001,0.01279317697228145,12,0.4632352941176471,189,408
687,410050211003,0.13674418604651162,147,0.08243727598566308,46,558
688,410050211002,0.08505564387917329,107,0.3487972508591065,203,582
689,410530202031,0.05985489721886336,99,0.4794520547945205,245,511
690,410530202033,0.05326231691078562,40,0.47129909365558914,156,331
691,410530202032,0.058823529411764705,44,0.5811965811965812,136,234
692,410530203023,0.10395898604386215,365,0.39879759519038077,398,998
693,410530203024,0.07666941467436109,93,0.5561097256857855,223,401
694,410530203022,0.00718132854578097,4,0.0,0,259
695,410710304002,0.07888937858087264,179,0.08439897698209718,66,782
696,410710304005,0.12770137524557956,325,0.21149425287356322,184,870
697,410710304001,0.0,0,0.16825396825396827,53,315
698,410710307012,0.054060167382945036,239,0.3270547945205479,573,1752
699,410710308011,0.12842242503259452,197,0.7847593582887701,587,748
700,410710308012,0.25334522747546834,568,0.5594493116395495,447,799
701,410710305023,0.17370517928286852,218,0.4691358024691358,190,405
702,410710308022,0.33864915572232646,361,0.6271186440677966,37,59
703,410710308021,0.1033091202582728,256,0.601684717208183,500,831
704,410710309002,0.10682492581602374,180,0.311178247734139,206,662
705,410710302023,0.21269230769230768,553,0.3743743743743744,374,999
706,410470107011,0.06406926406926407,74,0.39955357142857145,179,448
707,410470015031,0.13035143769968052,204,0.5229982964224872,307,587
708,410470015033,0.16773675762439808,209,0.3091286307053942,149,482
709,410470016011,0.31789137380191695,597,0.304270462633452,171,562
710,410470016012,0.20573524508169388,617,0.13497536945812807,137,1015
711,410470020001,0.1645952300974135,490,0.4081463009143807,491,1203
712,410470020002,0.06911551474142098,143,0.3515527950310559,283,805
713,410470016031,0.320891904992729,662,0.05388272583201268,34,631
714,410530204003,0.08659549228944247,73,0.21766561514195584,69,317
715,410619706001,0.043964232488822655,59,0.1986754966887417,90,453
716,410619706004,0.05572755417956656,36,0.23655913978494625,66,279
717,410430306003,0.13093858632676708,226,0.1729957805907173,82,474
718,410430306004,0.19131900547829753,454,0.343520782396088,281,818
719,410430306002,0.04150943396226415,55,0.26719056974459726,136,509
720,410510038022,0.1029082774049217,92,0.17875647668393782,69,386
721,410510038021,0.1421012849584278,188,0.6013745704467354,350,582
722,410510087001,0.2669296515450362,406,0.28970331588132636,166,573
723,410510087003,0.2593856655290102,380,0.2730627306273063,148,542
724,410510091022,0.5148936170212766,1210,0.16715976331360946,113,676
725,410510091021,0.23024316109422494,303,0.631979695431472,249,394
726,410510096041,0.2018739352640545,474,0.4616265750286369,403,873
727,410510096042,0.37054631828978624,1092,0.5881147540983607,574,976
728,410510096052,0.3694646397884997,559,0.2631578947368421,150,570
729,410510096051,0.2850442939030745,547,0.6652078774617067,608,914
730,410510096062,0.28085414404632647,776,0.867335562987737,778,897
731,410510096061,0.2018842530282638,600,0.5394862036156042,567,1051
732,410030006003,0.11748633879781421,172,0.5562422744128553,450,809
733,410030006002,0.018315018315018316,20,0.058426966292134834,26,445
734,410030103002,0.0017985611510791368,2,0.1043956043956044,38,364
735,410030103001,0.11224489795918367,143,0.1206581352833638,66,547
736,410030103003,0.12834224598930483,144,0.21445221445221446,92,429
737,410030102002,0.09367493995196156,117,0.03253796095444685,15,461
738,410030102003,0.03911735205616851,39,0.2,76,380
739,410030011012,0.2985480943738657,329,0.9639175257731959,561,582
740,410670317042,0.2849891225525743,393,0.0,0,439
741,410670317044,0.34169054441260743,477,0.1787878787878788,59,330
742,410030011011,0.21416526138279932,254,0.7352941176470589,275,374
743,410099702005,0.14076881429344884,260,0.17701863354037267,114,644
744,410099702001,0.06583850931677018,53,0.36104513064133015,152,421
745,410099702004,0.010423452768729642,16,0.07547169811320754,40,530
746,410099702003,0.11484823625922888,140,0.21772639691714837,113,519
747,410099708002,0.07626124364489636,195,0.6738894907908992,622,923
748,410099708003,0.0905682145947505,314,0.19302514193025141,238,1233
749,410099703003,0.043237250554323724,39,0.14383561643835616,42,292
750,410099703004,0.09913043478260869,114,0.20658682634730538,69,334
751,410390021022,0.1312346688470973,321,0.8290155440414507,800,965
752,410670304022,0.3269992082343626,413,0.6189683860232945,372,601
753,410670306003,0.18896999188969993,233,0.16326530612244897,72,441
754,410510099034,0.1566696508504924,175,0.0,0,425
755,410510102003,0.2192367601246106,563,0.1454898157129001,150,1031
756,410510094005,0.14884135472370766,167,0.24444444444444444,121,495
757,410050205051,0.1603408210689388,207,0.3463768115942029,239,690
758,410050204031,0.09769026883756153,258,0.04480874316939891,41,915
759,410050221071,0.23472041612483746,722,0.8145580589254766,940,1154
760,410050221072,0.20802377414561665,280,0.7427385892116183,537,723
761,410050221052,0.20703265159669895,577,0.20693277310924368,197,952
762,410050221051,0.20357751277683134,239,0.07323232323232323,29,396
763,410050221081,0.09577754891864057,93,0.03253796095444685,15,461
764,410050222061,0.1897463002114165,359,0.2489208633093525,173,695
765,410050222051,0.20405727923627684,342,0.3661417322834646,279,762
766,410050222052,0.21499013806706113,436,0.1315028901734104,91,692
767,410050222081,0.2890861408109744,1433,0.24068417837507636,394,1637
768,410670319073,0.05732484076433121,54,0.31763122476446837,236,743
769,410670319081,0.20623655913978495,959,0.13495024875621892,217,1608
770,410670319082,0.21032553407934892,827,0.23520710059171598,318,1352
771,410670318132,0.2527682321496755,662,0.4883011190233978,480,983
772,410390023023,0.14965312190287414,151,0.3081081081081081,114,370
773,410390023021,0.09133055169216504,197,0.15281501340482573,114,746
774,410390007081,0.16676773802304426,275,0.22848200312989045,146,639
775,410390007073,0.11325782811459027,170,0.4636627906976744,319,688
776,410390007072,0.023255813953488372,28,0.10307414104882459,57,553
777,410399900000,,0,,0,0
778,410390025041,0.03458799593082401,34,0.164,41,250
779,410390044053,0.27578215527230593,476,0.19063004846526657,118,619
780,410390033022,0.0765625,98,0.6007130124777184,337,561
781,410510039015,0.2397844634036821,534,0.28438948995363217,184,647
782,410510039014,0.21914509331727874,364,0.41316270566727603,226,547
783,410510039013,0.15574402467232074,202,0.2070063694267516,130,628
784,410510039011,0.17270624518118735,224,0.2611218568665377,135,517
785,410510039012,0.1834625322997416,213,0.10412573673870335,53,509
786,410510055001,0.27187948350071733,379,0.7745995423340961,677,874
787,410510058005,0.014245014245014245,15,0.0,0,401
788,410510058003,0.38142857142857145,267,1.0,367,367
789,410510058004,0.15143824027072758,179,0.13541666666666666,65,480
790,410510058001,0.17647058823529413,153,0.5564356435643565,281,505
791,410510058002,0.16216216216216217,162,0.5661290322580645,351,620
792,410510059001,0.19748903945795138,991,0.6449094316052467,2065,3202
793,410510024013,0.04031209362808843,31,0.25892857142857145,87,336
794,410510034022,0.3013355592654424,361,0.7607476635514019,407,535
795,410510034023,0.3047238855622089,458,0.7245762711864406,513,708
796,410510035014,0.4177215189873418,297,0.6607669616519174,224,339
797,410510035012,0.1573482428115016,197,0.37995824634655534,182,479
798,410510035011,0.45440956651718983,304,0.8070652173913043,297,368
799,410390001004,0.23062015503875968,238,0.3118811881188119,126,404
800,410390001001,0.08169291338582677,83,0.1285140562248996,64,498
801,410390001003,0.03373702422145329,39,0.09665427509293681,52,538
802,410390005003,0.05011389521640091,44,0.20526315789473684,78,380
803,410390005002,0.01288659793814433,5,0.2824858757062147,50,177
804,410390008002,0.04091341579448145,43,0.1266490765171504,48,379
805,410390031011,0.17794028031687995,292,0.050746268656716415,34,670
806,410390031012,0.09365179132620993,149,0.4489795918367347,264,588
807,410390040003,0.04090909090909091,36,0.721875,231,320
808,410390040002,0.16238159675236807,120,0.6744186046511628,232,344
809,410390044014,0.2383093525179856,265,0.6683848797250859,389,582
810,410110007001,0.1500789889415482,190,0.7586206896551724,418,551
811,410110007007,0.01279317697228145,12,0.09456264775413711,40,423
812,410110007003,0.34334763948497854,80,0.25925925925925924,28,108
813,410110007008,0.46259469696969696,977,0.3415384615384615,222,650
814,410110007004,0.06030150753768844,36,0.9809782608695652,361,368
815,410110007006,0.10815450643776824,126,0.416044776119403,223,536
816,410110010006,0.2274562584118439,169,0.21079691516709512,82,389
817,410110010007,0.06055363321799308,70,0.5212121212121212,258,495
818,410110010001,0.034523809523809526,29,0.21323529411764705,58,272
819,410110011001,0.08260105448154657,47,0.18493150684931506,54,292
820,410390021023,0.17395529640427598,358,0.6259920634920635,631,1008
821,410430301003,0.08590604026845637,64,0.20121951219512196,66,328
822,410579602001,0.023809523809523808,15,0.24444444444444444,77,315
823,410510068011,0.16328188464662877,402,0.3778801843317972,410,1085
824,410510095012,0.3072833599149389,578,0.39285714285714285,297,756
825,410510094002,0.3707239459029435,466,0.18663594470046083,81,434
826,410510094003,0.11848958333333333,182,0.18401486988847585,99,538
827,410510094004,0.19450980392156864,248,0.09885057471264368,43,435
828,410619703002,0.03903903903903904,65,0.25948406676783003,171,659
829,410619707001,0.0869140625,89,0.833729216152019,351,421
830,410619707003,0.11081794195250659,168,0.7015151515151515,463,660
831,410670324062,0.47045280122793554,613,0.1382488479262673,60,434
832,410390034001,0.2964169381107492,364,0.6377358490566037,338,530
833,410390034002,0.12433011789924973,116,0.39348370927318294,157,399
834,410390034003,0.15311909262759923,243,0.6687022900763359,438,655
835,410390034004,0.13005780346820808,180,0.5700934579439252,244,428
836,410390041002,0.04843304843304843,68,0.39065420560747666,209,535
837,410390041001,0.07934893184130214,78,0.4343675417661098,182,419
838,410390041003,0.07347254447022429,95,0.3132780082987552,151,482
839,410390041004,0.10837988826815642,97,0.16037735849056603,51,318
840,410390049001,0.09637730690362269,141,0.17750439367311072,101,569
841,410390049003,0.11167945439045183,131,0.2288888888888889,103,450
842,410510017021,0.23552502453385674,480,0.6390449438202247,455,712
843,410510017022,0.24145962732919254,311,0.2556053811659193,114,446
844,410510017023,0.22700587084148727,232,0.3464203233256351,150,433
845,410510019004,0.14093484419263455,199,0.08333333333333333,40,480
846,410510019001,0.08617886178861789,106,0.5392491467576792,316,586
847,410510025011,0.18294573643410852,118,0.10305343511450382,27,262
848,410510025015,0.21593533487297922,187,0.04482758620689655,13,290
849,410510025014,0.03420195439739414,21,0.0,0,227
850,410510025016,0.00322061191626409,2,0.07377049180327869,18,244
851,410510026002,0.16472868217054262,170,0.06552706552706553,23,351
852,410510026003,0.23228803716608595,200,0.14285714285714285,47,329
853,410510027022,0.20669291338582677,420,0.760989010989011,831,1092
854,410510029021,0.2930591259640103,342,0.2824267782426778,135,478
855,410510029022,0.0070921985815602835,5,0.0,0,361
856,410510029024,0.1430508474576271,211,0.671850699844479,432,643
857,410170020001,0.03025936599423631,42,0.022617124394184167,14,619
858,410050218013,0.08901918976545842,167,0.025815217391304348,19,736
859,410510017013,0.5043804755944932,403,0.31020408163265306,76,245
860,410510017012,0.2670940170940171,375,0.325452016689847,234,719
861,410510017017,0.27732463295269166,340,0.5286415711947627,323,611
862,410510017014,0.11299435028248588,60,0.44336569579288027,137,309
863,410510017015,0.06777893639207508,65,0.17873303167420815,79,442
864,410510066021,0.06987295825771325,77,0.6224719101123596,277,445
865,410510066022,0.26345609065155806,837,0.5916473317865429,765,1293
866,410510066023,0.14512338425381904,247,0.2625482625482625,204,777
867,410510007021,0.3855341738553417,581,0.5307692307692308,276,520
868,410510007023,0.38292529817953547,610,0.37300177619893427,210,563
869,410510007022,0.17936874518860663,233,0.27530364372469635,136,494
870,410510007024,0.16950527169505272,209,0.2603550295857988,132,507
871,410510018011,0.229066985645933,383,0.6965098634294385,459,659
872,410510018012,0.05566037735849057,59,0.5824742268041238,339,582
873,410510018021,0.11276499774470004,250,0.5123574144486692,539,1052
874,410510021002,0.15550636413945768,281,0.8257345491388045,815,987
875,410470104002,0.16884422110552763,168,0.4584269662921348,204,445
876,410470104003,0.03355704697986577,35,0.22602739726027396,66,292
877,410470104004,0.21404456448345713,317,0.47543859649122805,271,570
878,410470103053,0.14360687022900764,301,0.12581344902386118,58,461
879,410470103051,0.20512820512820512,288,0.7921810699588477,385,486
880,410470103052,0.27477102414654453,330,0.6094276094276094,181,297
881,410670315091,0.5296875,3390,0.3776944704779756,806,2134
882,410510100022,0.2548877624909486,704,0.40950455005055614,405,989
883,410170006001,0.031363088057901084,130,0.16648168701442842,300,1802
884,410170006002,0.03909090909090909,43,0.11463414634146342,47,410
885,410170006004,0.012493210211841391,23,0.1568877551020408,123,784
886,410170004021,0.0509020618556701,79,0.22555205047318613,143,634
887,410170004022,0.0,0,0.2132564841498559,74,347
888,410170004023,0.0,0,0.0,0,125
889,410170019023,0.062326869806094184,45,0.04857142857142857,17,350
890,410170019024,0.04178674351585014,58,0.20426287744227353,115,563
891,410170019021,0.10655216284987278,670,0.5669934640522876,1388,2448
892,410170019022,0.04886769964243146,82,0.05099150141643059,36,706
893,410170019011,0.056818181818181816,110,0.03299856527977044,23,697
894,410170010021,0.04441776710684274,111,0.10218978102189781,98,959
895,410170010011,0.06427125506072874,127,0.08426395939086294,83,985
896,410170010015,0.08636222429325878,278,0.3923705722070845,432,1101
897,410290010012,0.20055710306406685,72,0.5097087378640777,105,206
898,410290010011,0.16616161616161615,329,0.4796511627906977,330,688
899,410290007005,0.08512571947894577,281,0.4075091575091575,445,1092
900,410290015004,0.028816676885346414,47,0.5653753026634383,467,826
901,410290006014,0.09234828496042216,140,0.41807044410413474,273,653
902,410050243031,0.049600912200684154,87,0.14410480349344978,99,687
903,410050243032,0.061930783242258654,68,0.2014519056261343,111,551
904,410050243042,0.058823529411764705,21,0.22279792746113988,43,193
905,410470020003,0.1220865704772475,330,0.24474789915966386,233,952
906,410050243041,0.02792748652621264,57,0.12960760998810938,109,841
907,410050221032,0.23088923556942278,1036,0.21928166351606806,348,1587
908,410470023033,0.24110169491525424,569,0.49645390070921985,420,846
909,410470023031,0.10433763188745604,356,0.25333333333333335,304,1200
910,410470022021,0.1320623916811092,381,0.17652764306498545,182,1031
911,410470022022,0.14465408805031446,138,0.6548463356973995,277,423
912,410470021012,0.14382896015549076,148,0.5552407932011332,196,353
913,410470025012,0.15039333641832486,325,0.3556962025316456,281,790
914,410470023041,0.08155699721964782,264,0.12263300270513977,136,1109
915,410470023042,0.10237659963436929,56,0.5576923076923077,87,156
916,410470023044,0.058655221745350504,41,0.10248447204968944,33,322
917,410470102021,0.036151279199110126,65,0.08361774744027303,49,586
918,410470102023,0.1760104302477184,135,0.2041522491349481,59,289
919,410050229041,0.21594508975712778,409,0.5271428571428571,369,700
920,410050229042,0.1602266872746007,311,0.6032689450222882,406,673
921,410050229052,0.07243121841661988,129,0.022950819672131147,14,610
922,410050229051,0.1620016963528414,191,0.0,0,483
923,410050230021,0.06498194945848375,90,0.0361247947454844,22,609
924,410699601001,0.07857142857142857,44,0.2230769230769231,58,260
925,410170012002,0.0,0,0.07142857142857142,14,196
926,410670312004,0.2796680497925311,674,0.7839805825242718,646,824
927,410510011012,0.1288993525603296,219,0.8300104931794333,791,953
928,410459709004,0.0514820592823713,33,0.15760869565217392,29,184
929,410459709001,0.06332842415316642,43,0.2490272373540856,64,257
930,410390024013,0.07113702623906705,122,0.12361331220285261,78,631
931,410430208023,0.26865671641791045,450,0.9303079416531604,574,617
932,410430208021,0.46885245901639344,715,0.4444444444444444,196,441
933,410430208024,0.1357107478949975,274,0.7075208913649025,508,718
934,410510024021,0.20503261882572227,220,0.7555886736214605,507,671
935,410510024023,0.13672922252010725,153,0.6696113074204947,379,566
936,410510029031,0.2701705855232826,586,0.5862552594670407,418,713
937,410510029032,0.1240530303030303,131,0.08131868131868132,37,455
938,410510029034,0.2183745583038869,309,0.3811188811188811,218,572
939,410510033011,0.157429718875502,196,0.5155555555555555,232,450
940,410510033012,0.38662486938349006,370,0.6453744493392071,293,454
941,410510037022,0.3005464480874317,220,0.41015625,105,256
942,410510037023,0.17455621301775148,177,0.49690721649484537,241,485
943,410670329021,0.1956521739130435,342,0.28604651162790695,123,430
944,410510099032,0.31843065693430656,698,0.10317460317460317,65,630
945,410510101002,0.1757195412248431,812,0.6280064136825227,1175,1871
946,410510101001,0.5095923261390888,425,0.12871287128712872,39,303
947,410510101003,0.31538034425319267,568,0.6155660377358491,522,848
948,410510103061,0.24176408076514347,455,0.14757281553398058,76,515
949,410510104091,0.1438034188034188,673,0.4754566210045662,833,1752
950,410510104093,0.0,0,0.1446700507614213,57,394
951,410510016016,0.1814621409921671,139,0.04844290657439446,14,289
952,410510016014,0.20278745644599303,291,0.5949926362297496,404,679
953,410510016012,0.1569767441860465,108,0.20703125,53,256
954,410510016013,0.2102127659574468,247,0.5126705653021443,263,513
955,410510006011,0.18816682832201745,388,0.4602026049204052,318,691
956,410510009014,0.26959247648902823,258,0.5702127659574469,268,470
957,410510009012,0.298050139275766,321,0.45376344086021503,211,465
958,410510009011,0.21490196078431373,274,0.3104,194,625
959,410670324102,0.36899862825788754,538,0.35904255319148937,135,376
960,410670324103,0.28378378378378377,189,0.8623188405797102,238,276
961,410670325021,0.2822804314329738,916,0.3449612403100775,356,1032
962,410670325011,0.2559549588566479,591,0.5816164817749604,367,631
963,410670325012,0.47601476014760147,516,0.6757679180887372,198,293
964,410670315085,0.36964769647696477,682,0.08704453441295547,43,494
965,410670315084,0.3164705882352941,538,0.0,0,482
966,410670329023,0.18114602587800369,196,0.2193211488250653,84,383
967,410670329024,0.3378076062639821,755,0.12209302325581395,84,688
968,410670308034,0.166289592760181,147,0.5943708609271523,359,604
969,410470005012,0.17909781152300133,401,0.32829046898638425,217,661
970,410470005011,0.5135294117647059,873,0.3130841121495327,134,428
