,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_med
1220,1221,7670781.9918,598292.1747,7681341.9918,608852.1747,POINT (7670781.9918 598292.1747),41,005,023002,2,410050230022,Block Group 2,G5030,S,24510446.0,14480.0,+45.2857613,-122.5853842,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,66,33,47,69,51,0,32,15,0,50,67,79318
1221,1222,7670781.9918,587732.1747,7681341.9918,598292.1747,POINT (7670781.9918 587732.1747),41,005,023002,1,410050230021,Block Group 1,G5030,S,24464382.0,37118.0,+45.2810359,-122.5084896,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,12,22,26,8,21,0,5,20,0,30,67,97292
1222,1223,7670781.9918,577172.1747,7681341.9918,587732.1747,POINT (7670781.9918 577172.1747),41,005,023700,2,410050237002,Block Group 2,G5030,S,14012838.0,62568.0,+45.2220064,-122.5572424,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,37,32,0,9,9,0,0,39,9,0,7,-666666666
1223,1224,7670781.9918,566612.1747,7681341.9918,577172.1747,POINT (7670781.9918 566612.1747),41,005,023700,2,410050237002,Block Group 2,G5030,S,14012838.0,62568.0,+45.2220064,-122.5572424,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,37,32,0,9,9,0,0,39,9,0,7,-666666666
1224,1225,7670781.9918,556052.1747,7681341.9918,566612.1747,POINT (7670781.9918 556052.1747),41,005,023902,1,410050239021,Block Group 1,G5030,S,11978076.0,0.0,+45.1705632,-122.5649746,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,33,43,131,55,41,31,28,0,52,68,115,58125
1225,1226,7670781.9918,545492.1747,7681341.9918,556052.1747,POINT (7670781.9918 545492.1747),41,005,023902,2,410050239022,Block Group 2,G5030,S,8809706.0,0.0,+45.1409558,-122.5546839,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,18,34,11,19,8,42,39,34,19,41,69,57460
1226,1227,7670781.9918,534932.1747,7681341.9918,545492.1747,POINT (7670781.9918 534932.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1227,1228,7670781.9918,524372.1747,7681341.9918,534932.1747,POINT (7670781.9918 524372.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1228,1229,7670781.9918,513812.1747,7681341.9918,524372.1747,POINT (7670781.9918 513812.1747),41,005,024000,1,410050240001,Block Group 1,G5030,S,93981162.0,52827.0,+45.0608981,-122.6050900,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,18,39,0,7,0,15,26,59,23,79,98,71667
1229,1230,7670781.9918,503252.1747,7681341.9918,513812.1747,POINT (7670781.9918 503252.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1230,1231,7670781.9918,492692.1747,7681341.9918,503252.1747,POINT (7670781.9918 492692.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1231,1232,7670781.9918,482132.1747,7681341.9918,492692.1747,POINT (7670781.9918 482132.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1232,1233,7670781.9918,471572.1747,7681341.9918,482132.1747,POINT (7670781.9918 471572.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1233,1234,7670781.9918,461012.1747,7681341.9918,471572.1747,POINT (7670781.9918 461012.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1234,1235,7670781.9918,450452.1747,7681341.9918,461012.1747,POINT (7670781.9918 450452.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1235,1236,7670781.9918,439892.1747,7681341.9918,450452.1747,POINT (7670781.9918 439892.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1236,1237,7670781.9918,429332.1747,7681341.9918,439892.1747,POINT (7670781.9918 429332.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,1238,7670781.9918,418772.1747,7681341.9918,429332.1747,POINT (7670781.9918 418772.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,1239,7670781.9918,408212.1747,7681341.9918,418772.1747,POINT (7670781.9918 408212.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1240,7670781.9918,397652.1747,7681341.9918,408212.1747,POINT (7670781.9918 397652.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,1241,7681341.9918,809492.1747,7691901.9918,820052.1747,POINT (7681341.9918 809492.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,1242,7681341.9918,798932.1747,7691901.9918,809492.1747,POINT (7681341.9918 798932.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1243,7681341.9918,788372.1747,7691901.9918,798932.1747,POINT (7681341.9918 788372.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1244,7681341.9918,777812.1747,7691901.9918,788372.1747,POINT (7681341.9918 777812.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,1245,7681341.9918,767252.1747,7691901.9918,777812.1747,POINT (7681341.9918 767252.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1246,7681341.9918,756692.1747,7691901.9918,767252.1747,POINT (7681341.9918 756692.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,1247,7681341.9918,746132.1747,7691901.9918,756692.1747,POINT (7681341.9918 746132.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,1248,7681341.9918,735572.1747,7691901.9918,746132.1747,POINT (7681341.9918 735572.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1249,7681341.9918,725012.1747,7691901.9918,735572.1747,POINT (7681341.9918 725012.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,1250,7681341.9918,714452.1747,7691901.9918,725012.1747,POINT (7681341.9918 714452.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1251,7681341.9918,703892.1747,7691901.9918,714452.1747,POINT (7681341.9918 703892.1747),41,051,010200,3,410510102003,Block Group 3,G5030,S,16939530.0,13978367.0,+45.5782830,-122.5033830,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,26,0,0,0,0,21,16,83,12,13,138,111090
1251,1252,7681341.9918,693332.1747,7691901.9918,703892.1747,POINT (7681341.9918 693332.1747),41,051,009502,1,410510095021,Block Group 1,G5030,S,622544.0,0.0,+45.5501472,-122.5267437,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,4,10,0,0,15,8,0,5,22,57,27,95192
1252,1253,7681341.9918,682772.1747,7691901.9918,693332.1747,POINT (7681341.9918 682772.1747),41,051,009204,3,410510092043,Block Group 3,G5030,S,496108.0,0.0,+45.5185225,-122.5340643,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1253,1254,7681341.9918,672212.1747,7691901.9918,682772.1747,POINT (7681341.9918 672212.1747),41,051,009001,2,410510090012,Block Group 2,G5030,S,321919.0,0.0,+45.4920445,-122.5338503,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1254,1255,7681341.9918,661652.1747,7691901.9918,672212.1747,POINT (7681341.9918 661652.1747),41,051,008904,2,410510089042,Block Group 2,G5030,S,2128032.0,17858.0,+45.4672672,-122.5415753,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1255,1256,7681341.9918,651092.1747,7691901.9918,661652.1747,POINT (7681341.9918 651092.1747),41,005,022207,2,410050222072,Block Group 2,G5030,S,1719744.0,0.0,+45.4306798,-122.5226470,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,9,0,0,0,6,9,8,9,38,12,152875
1256,1257,7681341.9918,640532.1747,7691901.9918,651092.1747,POINT (7681341.9918 640532.1747),41,005,022108,1,410050221081,Block Group 1,G5030,S,4895379.0,159636.0,+45.4001540,-122.5450998,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,15,44,17,51,0,9,46,21,15,70,9,51359
1257,1258,7681341.9918,629972.1747,7691901.9918,640532.1747,POINT (7681341.9918 629972.1747),41,005,022301,1,410050223011,Block Group 1,G5030,S,6465860.0,0.0,+45.3754480,-122.5404425,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,17,15,39,26,0,9,30,76,112414
1258,1259,7681341.9918,619412.1747,7691901.9918,629972.1747,POINT (7681341.9918 619412.1747),41,005,023100,3,410050231003,Block Group 3,G5030,S,33069413.0,136279.0,+45.3222384,-122.4729656,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,17,25,14,0,14,29,97,0,97,45,66,76857
1259,1260,7681341.9918,608852.1747,7691901.9918,619412.1747,POINT (7681341.9918 608852.1747),41,005,023001,2,410050230012,Block Group 2,G5030,S,12175016.0,80509.0,+45.3047779,-122.4991789,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,5,31,0,0,40,13,0,51,6,54,43,63750
1260,1261,7681341.9918,598292.1747,7691901.9918,608852.1747,POINT (7681341.9918 598292.1747),41,005,023001,2,410050230012,Block Group 2,G5030,S,12175016.0,80509.0,+45.3047779,-122.4991789,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,5,31,0,0,40,13,0,51,6,54,43,63750
1261,1262,7681341.9918,587732.1747,7691901.9918,598292.1747,POINT (7681341.9918 587732.1747),41,005,023700,3,410050237003,Block Group 3,G5030,S,23280208.0,4755.0,+45.2477657,-122.5014369,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,20,9,55,11,30,30,10,0,9,41,80278
1262,1263,7681341.9918,577172.1747,7691901.9918,587732.1747,POINT (7681341.9918 577172.1747),41,005,023700,3,410050237003,Block Group 3,G5030,S,23280208.0,4755.0,+45.2477657,-122.5014369,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,20,9,55,11,30,30,10,0,9,41,80278
1263,1264,7681341.9918,566612.1747,7691901.9918,577172.1747,POINT (7681341.9918 566612.1747),41,005,023700,4,410050237004,Block Group 4,G5030,S,34959806.0,22974.0,+45.2019653,-122.4959554,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,11,9,28,0,0,30,28,17,9,17,54,88438
1264,1265,7681341.9918,556052.1747,7691901.9918,566612.1747,POINT (7681341.9918 556052.1747),41,005,023700,4,410050237004,Block Group 4,G5030,S,34959806.0,22974.0,+45.2019653,-122.4959554,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,11,9,28,0,0,30,28,17,9,17,54,88438
1265,1266,7681341.9918,545492.1747,7691901.9918,556052.1747,POINT (7681341.9918 545492.1747),41,005,024100,2,410050241002,Block Group 2,G5030,S,71819004.0,170698.0,+45.1356054,-122.4766776,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,21,10,28,21,9,53,34,0,65,70,100,60243
1266,1267,7681341.9918,534932.1747,7691901.9918,545492.1747,POINT (7681341.9918 534932.1747),41,005,024100,2,410050241002,Block Group 2,G5030,S,71819004.0,170698.0,+45.1356054,-122.4766776,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,21,10,28,21,9,53,34,0,65,70,100,60243
1267,1268,7681341.9918,524372.1747,7691901.9918,534932.1747,POINT (7681341.9918 524372.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1268,1269,7681341.9918,513812.1747,7691901.9918,524372.1747,POINT (7681341.9918 513812.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1269,1270,7681341.9918,503252.1747,7691901.9918,513812.1747,POINT (7681341.9918 503252.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1270,1271,7681341.9918,492692.1747,7691901.9918,503252.1747,POINT (7681341.9918 492692.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1271,1272,7681341.9918,482132.1747,7691901.9918,492692.1747,POINT (7681341.9918 482132.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1272,1273,7681341.9918,471572.1747,7691901.9918,482132.1747,POINT (7681341.9918 471572.1747),41,005,024000,2,410050240002,Block Group 2,G5030,S,504039145.0,429636.0,+44.9866737,-122.4170884,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,10,0,20,0,12,10,0,32,0,9,75,71875
1273,1274,7681341.9918,461012.1747,7691901.9918,471572.1747,POINT (7681341.9918 461012.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1274,1275,7681341.9918,450452.1747,7691901.9918,461012.1747,POINT (7681341.9918 450452.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1275,1276,7681341.9918,439892.1747,7691901.9918,450452.1747,POINT (7681341.9918 439892.1747),41,047,010501,2,410470105012,Block Group 2,G5030,S,257959029.0,0.0,+44.9071877,-122.5620429,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,34,0,0,0,20,15,80,77574
1276,1277,7681341.9918,429332.1747,7691901.9918,439892.1747,POINT (7681341.9918 429332.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1278,7681341.9918,418772.1747,7691901.9918,429332.1747,POINT (7681341.9918 418772.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,1279,7681341.9918,408212.1747,7691901.9918,418772.1747,POINT (7681341.9918 408212.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1280,7681341.9918,397652.1747,7691901.9918,408212.1747,POINT (7681341.9918 397652.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,1281,7691901.9918,809492.1747,7702461.9918,820052.1747,POINT (7691901.9918 809492.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,1282,7691901.9918,798932.1747,7702461.9918,809492.1747,POINT (7691901.9918 798932.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,1283,7691901.9918,788372.1747,7702461.9918,798932.1747,POINT (7691901.9918 788372.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1284,7691901.9918,777812.1747,7702461.9918,788372.1747,POINT (7691901.9918 777812.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1285,7691901.9918,767252.1747,7702461.9918,777812.1747,POINT (7691901.9918 767252.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,1286,7691901.9918,756692.1747,7702461.9918,767252.1747,POINT (7691901.9918 756692.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,1287,7691901.9918,746132.1747,7702461.9918,756692.1747,POINT (7691901.9918 746132.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,1288,7691901.9918,735572.1747,7702461.9918,746132.1747,POINT (7691901.9918 735572.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,1289,7691901.9918,725012.1747,7702461.9918,735572.1747,POINT (7691901.9918 725012.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,1290,7691901.9918,714452.1747,7702461.9918,725012.1747,POINT (7691901.9918 714452.1747),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1291,7691901.9918,703892.1747,7702461.9918,714452.1747,POINT (7691901.9918 703892.1747),41,051,010200,3,410510102003,Block Group 3,G5030,S,16939530.0,13978367.0,+45.5782830,-122.5033830,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,26,0,0,0,0,21,16,83,12,13,138,111090
1291,1292,7691901.9918,693332.1747,7702461.9918,703892.1747,POINT (7691901.9918 693332.1747),41,051,010200,3,410510102003,Block Group 3,G5030,S,16939530.0,13978367.0,+45.5782830,-122.5033830,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,26,0,0,0,0,21,16,83,12,13,138,111090
1292,1293,7691901.9918,682772.1747,7702461.9918,693332.1747,POINT (7691901.9918 682772.1747),41,051,009606,2,410510096062,Block Group 2,G5030,S,685488.0,0.0,+45.5228392,-122.4878214,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,22,189,65,113,117,79,11,38,7,20,95,27718
1293,1294,7691901.9918,672212.1747,7702461.9918,682772.1747,POINT (7691901.9918 672212.1747),41,051,009102,3,410510091023,Block Group 3,G5030,S,440985.0,12541.0,+45.4882038,-122.4875254,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,31,0,26,41,26,22,0,0,0,156,0,50941
1294,1295,7691901.9918,661652.1747,7702461.9918,672212.1747,POINT (7691901.9918 661652.1747),41,051,008903,1,410510089031,Block Group 1,G5030,S,3675306.0,19258.0,+45.4736984,-122.5014876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1295,1296,7691901.9918,651092.1747,7702461.9918,661652.1747,POINT (7691901.9918 651092.1747),41,005,022208,3,410050222083,Block Group 3,G5030,S,7338364.0,0.0,+45.4457071,-122.4988585,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1296,1297,7691901.9918,640532.1747,7702461.9918,651092.1747,POINT (7691901.9918 640532.1747),41,005,023202,4,410050232024,Block Group 4,G5030,S,5021082.0,181263.0,+45.4079037,-122.4857210,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,0,0,0,0,0,0,0,0,0,0,0,0
1297,1298,7691901.9918,629972.1747,7702461.9918,640532.1747,POINT (7691901.9918 629972.1747),41,005,023100,1,410050231001,Block Group 1,G5030,S,30838993.0,426307.0,+45.3625683,-122.4736614,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,56,10,12,0,16,21,54,0,28,81,98,89238
1298,1299,7691901.9918,619412.1747,7702461.9918,629972.1747,POINT (7691901.9918 619412.1747),41,005,023100,1,410050231001,Block Group 1,G5030,S,30838993.0,426307.0,+45.3625683,-122.4736614,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,56,10,12,0,16,21,54,0,28,81,98,89238
1299,1300,7691901.9918,608852.1747,7702461.9918,619412.1747,POINT (7691901.9918 608852.1747),41,005,023100,3,410050231003,Block Group 3,G5030,S,33069413.0,136279.0,+45.3222384,-122.4729656,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816,17,25,14,0,14,29,97,0,97,45,66,76857
